time,node,sf
200,pop15,e
200,pop16,d
200,pop16,e
200,pop16,a
200,pop16,b
200,pop16,c
200,pop23,b
200,pop23,e
200,pop23,a
200,pop23,d
200,pop23,c
200,pop25,c
200,pop25,b
200,pop25,e
200,pop25,a
200,pop25,d
200,pop27,a
200,pop27,b
200,pop27,c
200,pop32,a
200,pop32,b
200,pop32,e
200,pop32,c
200,pop32,d
200,pop33,c
200,pop33,a
200,pop33,d
200,pop33,e
200,pop33,b
200,pop36,e
200,pop36,b
200,pop36,a
200,pop36,c
200,pop36,d
200,pop37,a
200,pop37,b
200,pop37,c
200,pop37,d
200,pop37,e
200,pop41,e
200,pop41,b
200,pop41,a
200,pop41,c
200,pop44,a
200,pop44,c
200,pop44,b
200,pop45,e
200,pop45,b
200,pop45,a
200,pop45,d
200,pop45,c
200,pop51,b
200,pop51,a
200,pop51,c
200,pop51,d
200,pop51,e
200,pop52,a
200,pop52,c
200,pop52,d
200,pop52,e
200,pop55,c
200,pop55,b
200,pop55,a
200,pop55,d
200,pop55,e
200,pop56,b
200,pop56,a
200,pop56,c
200,pop56,e
200,pop56,d
300,pop0,b
300,pop0,a
300,pop0,d
300,pop0,c
300,pop0,e
300,pop1,c
300,pop1,d
300,pop1,e
300,pop1,b
300,pop1,a
300,pop2,a
300,pop2,e
300,pop2,b
300,pop2,c
300,pop3,c
300,pop3,b
300,pop3,a
300,pop3,e
300,pop4,c
300,pop4,a
300,pop4,d
300,pop4,e
300,pop4,b
300,pop10,d
300,pop10,b
300,pop10,e
300,pop10,a
300,pop10,c
300,pop14,a
300,pop14,d
300,pop14,b
300,pop14,c
300,pop14,e
300,pop15,b
300,pop15,c
300,pop15,a
300,pop16,a
300,pop16,c
300,pop16,b
300,pop16,e
300,pop16,d
300,pop23,a
300,pop23,c
300,pop23,d
300,pop23,e
300,pop23,b
300,pop25,a
300,pop25,b
300,pop25,d
300,pop25,c
300,pop25,e
300,pop27,b
300,pop27,a
300,pop27,c
300,pop27,d
300,pop32,c
300,pop32,b
300,pop32,d
300,pop32,e
300,pop32,a
300,pop33,d
300,pop33,e
300,pop33,c
300,pop33,a
300,pop36,a
300,pop36,d
300,pop36,e
300,pop36,b
300,pop36,c
300,pop37,a
300,pop37,e
300,pop37,b
300,pop37,c
300,pop37,d
300,pop41,c
300,pop41,e
300,pop41,a
300,pop41,d
300,pop41,b
300,pop44,b
300,pop44,a
300,pop44,c
300,pop44,d
300,pop44,e
300,pop45,b
300,pop45,a
300,pop45,c
300,pop45,d
300,pop45,e
300,pop51,a
300,pop51,b
300,pop51,c
300,pop52,b
300,pop52,c
300,pop52,a
300,pop52,d
300,pop52,e
300,pop55,c
300,pop55,b
300,pop55,a
300,pop56,a
300,pop56,c
300,pop56,b
300,pop56,d
300,pop56,e
400,pop0,a
400,pop0,b
400,pop0,c
400,pop0,d
400,pop0,e
400,pop1,b
400,pop1,a
400,pop1,c
400,pop1,d
400,pop1,e
400,pop2,a
400,pop2,b
400,pop2,c
400,pop2,d
400,pop2,e
400,pop3,a
400,pop3,b
400,pop3,c
400,pop3,d
400,pop3,e
400,pop4,d
400,pop4,e
400,pop4,b
400,pop4,a
400,pop4,c
400,pop10,e
400,pop10,d
400,pop10,a
400,pop14,c
400,pop14,a
400,pop14,b
400,pop14,d
400,pop14,e
400,pop15,e
400,pop15,b
400,pop15,a
400,pop15,c
400,pop15,d
400,pop16,a
400,pop16,c
400,pop16,b
400,pop16,d
400,pop23,b
400,pop23,d
400,pop23,c
400,pop23,e
400,pop23,a
400,pop25,a
400,pop25,b
400,pop25,c
400,pop27,a
400,pop27,c
400,pop27,d
400,pop27,e
400,pop27,b
400,pop32,c
400,pop32,b
400,pop32,a
400,pop32,e
400,pop32,d
400,pop33,c
400,pop33,d
400,pop33,e
400,pop33,a
400,pop33,b
400,pop36,a
400,pop36,c
400,pop36,b
400,pop36,d
400,pop36,e
400,pop37,b
400,pop37,a
400,pop37,c
400,pop37,d
400,pop41,a
400,pop41,c
400,pop41,b
400,pop44,c
400,pop44,a
400,pop44,b
400,pop44,e
400,pop45,b
400,pop45,a
400,pop45,c
400,pop45,e
400,pop45,d
400,pop51,a
400,pop51,c
400,pop51,b
400,pop52,b
400,pop52,a
400,pop52,c
400,pop52,d
400,pop52,e
400,pop55,b
400,pop55,c
400,pop55,d
400,pop55,a
400,pop55,e
400,pop56,b
400,pop56,c
400,pop56,a
400,pop56,d
500,pop0,b
500,pop0,d
500,pop0,e
500,pop0,a
500,pop0,c
500,pop1,a
500,pop1,b
500,pop1,c
500,pop1,d
500,pop2,a
500,pop2,b
500,pop2,c
500,pop3,a
500,pop3,c
500,pop3,b
500,pop4,a
500,pop4,c
500,pop4,b
500,pop10,a
500,pop10,c
500,pop10,b
500,pop10,d
500,pop10,e
500,pop14,c
500,pop14,a
500,pop14,b
500,pop14,e
500,pop14,d
500,pop15,b
500,pop15,c
500,pop15,d
500,pop15,e
500,pop15,a
500,pop16,a
500,pop16,c
500,pop16,b
500,pop16,d
500,pop16,e
500,pop23,b
500,pop23,c
500,pop23,a
500,pop23,d
500,pop23,e
500,pop25,b
500,pop25,c
500,pop25,a
500,pop25,e
500,pop27,e
500,pop27,b
500,pop27,c
500,pop27,d
500,pop27,a
500,pop32,b
500,pop32,a
500,pop32,c
500,pop33,c
500,pop33,b
500,pop33,a
500,pop36,b
500,pop36,c
500,pop36,e
500,pop36,a
500,pop36,d
500,pop37,b
500,pop37,a
500,pop37,c
500,pop37,d
500,pop37,e
500,pop41,d
500,pop41,e
500,pop41,c
500,pop44,c
500,pop44,b
500,pop44,a
500,pop44,d
500,pop44,e
500,pop45,a
500,pop45,c
500,pop45,b
500,pop45,d
500,pop45,e
500,pop51,c
500,pop51,b
500,pop51,a
500,pop52,b
500,pop52,c
500,pop52,a
500,pop52,d
500,pop52,e
500,pop55,c
500,pop55,b
500,pop55,a
500,pop56,e
500,pop56,b
500,pop56,a
500,pop56,c
500,pop56,d
600,pop0,a
600,pop0,b
600,pop0,c
600,pop0,d
600,pop1,b
600,pop1,d
600,pop1,e
600,pop1,c
600,pop1,a
600,pop2,a
600,pop2,b
600,pop2,c
600,pop2,d
600,pop3,b
600,pop3,d
600,pop3,e
600,pop3,a
600,pop3,c
600,pop4,a
600,pop4,c
600,pop4,b
600,pop4,e
600,pop4,d
600,pop10,c
600,pop10,b
600,pop10,a
600,pop10,d
600,pop10,e
600,pop14,c
600,pop14,d
600,pop14,e
600,pop14,a
600,pop14,b
600,pop15,d
600,pop15,b
600,pop15,e
600,pop15,a
600,pop16,a
600,pop16,e
600,pop16,d
600,pop16,b
600,pop16,c
600,pop23,c
600,pop23,a
600,pop23,d
600,pop23,e
600,pop23,b
600,pop25,b
600,pop25,a
600,pop25,e
600,pop25,d
600,pop25,c
600,pop27,c
600,pop27,a
600,pop27,b
600,pop32,a
600,pop32,c
600,pop32,d
600,pop32,e
600,pop32,b
600,pop33,a
600,pop33,c
600,pop33,b
600,pop36,b
600,pop36,a
600,pop36,c
600,pop36,d
600,pop36,e
600,pop37,a
600,pop37,c
600,pop37,b
600,pop37,d
600,pop37,e
600,pop41,a
600,pop41,d
600,pop41,e
600,pop41,b
600,pop41,c
600,pop44,b
600,pop44,e
600,pop44,d
600,pop44,c
600,pop44,a
600,pop45,c
600,pop45,d
600,pop45,e
600,pop45,b
600,pop45,a
600,pop51,b
600,pop51,a
600,pop51,c
600,pop52,a
600,pop52,c
600,pop52,e
600,pop52,b
600,pop55,d
600,pop55,e
600,pop55,a
600,pop55,b
600,pop56,b
600,pop56,a
600,pop56,c
600,pop56,d
600,pop56,e
700,pop0,d
700,pop0,e
700,pop0,a
700,pop0,b
700,pop1,c
700,pop1,e
700,pop1,d
700,pop1,b
700,pop2,d
700,pop2,e
700,pop2,b
700,pop2,a
700,pop2,c
700,pop3,b
700,pop3,c
700,pop3,a
700,pop4,b
700,pop4,a
700,pop4,c
700,pop4,e
700,pop4,d
700,pop10,c
700,pop10,a
700,pop10,b
700,pop10,e
700,pop10,d
700,pop14,a
700,pop14,c
700,pop14,b
700,pop15,c
700,pop15,d
700,pop15,e
700,pop15,a
700,pop15,b
700,pop16,a
700,pop16,b
700,pop16,c
700,pop16,d
700,pop16,e
700,pop23,b
700,pop23,c
700,pop23,d
700,pop23,a
700,pop23,e
700,pop25,a
700,pop25,c
700,pop25,b
700,pop25,d
700,pop25,e
700,pop27,e
700,pop27,a
700,pop27,c
700,pop27,b
700,pop27,d
700,pop32,a
700,pop32,d
700,pop32,b
700,pop32,e
700,pop32,c
700,pop33,a
700,pop33,c
700,pop33,e
700,pop33,b
700,pop33,d
700,pop36,b
700,pop36,a
700,pop36,c
700,pop36,d
700,pop36,e
700,pop37,a
700,pop37,c
700,pop37,b
700,pop37,e
700,pop41,d
700,pop41,e
700,pop41,a
700,pop41,b
700,pop41,c
700,pop44,c
700,pop44,b
700,pop44,a
700,pop44,e
700,pop44,d
700,pop45,d
700,pop45,a
700,pop45,c
700,pop45,b
700,pop45,e
700,pop51,a
700,pop51,b
700,pop51,c
700,pop51,d
700,pop52,d
700,pop52,e
700,pop52,a
700,pop52,b
700,pop55,c
700,pop55,a
700,pop55,e
700,pop55,b
700,pop55,d
700,pop56,e
700,pop56,c
700,pop56,a
700,pop56,d
700,pop56,b
800,pop0,e
800,pop0,b
800,pop0,c
800,pop0,d
800,pop0,a
800,pop1,a
800,pop1,c
800,pop1,b
800,pop1,e
800,pop2,b
800,pop2,c
800,pop2,d
800,pop2,e
800,pop2,a
800,pop3,d
800,pop3,e
800,pop3,b
800,pop3,a
800,pop3,c
800,pop4,a
800,pop4,c
800,pop4,d
800,pop4,b
800,pop4,e
800,pop10,d
800,pop10,e
800,pop10,a
800,pop10,b
800,pop14,b
800,pop14,a
800,pop14,c
800,pop15,c
800,pop15,a
800,pop15,b
800,pop15,d
800,pop15,e
800,pop16,a
800,pop16,b
800,pop16,e
800,pop16,d
800,pop16,c
800,pop23,b
800,pop23,c
800,pop23,a
800,pop25,a
800,pop25,b
800,pop25,c
800,pop25,d
800,pop25,e
800,pop27,a
800,pop27,c
800,pop27,b
800,pop27,e
800,pop27,d
800,pop32,a
800,pop32,c
800,pop32,b
800,pop32,d
800,pop32,e
800,pop33,e
800,pop33,b
800,pop33,c
800,pop33,a
800,pop36,a
800,pop36,c
800,pop36,b
800,pop36,d
800,pop37,c
800,pop37,b
800,pop37,a
800,pop37,d
800,pop37,e
800,pop41,a
800,pop41,c
800,pop41,e
800,pop41,d
800,pop41,b
800,pop44,a
800,pop44,b
800,pop44,c
800,pop44,d
800,pop44,e
800,pop45,a
800,pop45,c
800,pop45,b
800,pop45,e
800,pop45,d
800,pop51,c
800,pop51,d
800,pop51,e
800,pop51,b
800,pop52,a
800,pop52,b
800,pop52,c
800,pop55,b
800,pop55,c
800,pop55,a
800,pop56,c
800,pop56,a
800,pop56,b
900,pop0,c
900,pop0,d
900,pop0,e
900,pop0,a
900,pop0,b
900,pop1,c
900,pop1,e
900,pop1,a
900,pop1,b
900,pop1,d
900,pop2,e
900,pop2,c
900,pop2,b
900,pop2,a
900,pop3,d
900,pop3,e
900,pop3,b
900,pop3,a
900,pop3,c
900,pop4,d
900,pop4,e
900,pop4,a
900,pop4,b
900,pop4,c
900,pop10,b
900,pop10,c
900,pop10,a
900,pop10,e
900,pop10,d
900,pop14,a
900,pop14,c
900,pop14,b
900,pop14,d
900,pop15,c
900,pop15,a
900,pop15,d
900,pop15,e
900,pop15,b
900,pop16,c
900,pop16,a
900,pop16,d
900,pop16,e
900,pop16,b
900,pop23,e
900,pop23,b
900,pop23,a
900,pop23,d
900,pop23,c
900,pop25,e
900,pop25,d
900,pop25,a
900,pop25,b
900,pop27,a
900,pop27,d
900,pop27,b
900,pop27,c
900,pop27,e
900,pop32,a
900,pop32,c
900,pop32,b
900,pop32,d
900,pop33,d
900,pop33,e
900,pop33,b
900,pop33,a
900,pop33,c
900,pop36,c
900,pop36,a
900,pop36,b
900,pop36,d
900,pop37,b
900,pop37,d
900,pop37,e
900,pop37,a
900,pop37,c
900,pop41,c
900,pop41,a
900,pop41,e
900,pop41,d
900,pop41,b
900,pop44,c
900,pop44,b
900,pop44,a
900,pop44,d
900,pop45,a
900,pop45,b
900,pop45,c
900,pop45,d
900,pop45,e
900,pop51,d
900,pop51,e
900,pop51,b
900,pop51,a
900,pop51,c
900,pop52,b
900,pop52,a
900,pop52,c
900,pop52,e
900,pop52,d
900,pop55,a
900,pop55,d
900,pop55,e
900,pop55,b
900,pop55,c
900,pop56,b
900,pop56,c
900,pop56,a
900,pop56,d
900,pop56,e
1000,pop0,c
1000,pop0,a
1000,pop0,d
1000,pop0,e
1000,pop0,b
1000,pop1,c
1000,pop1,a
1000,pop1,b
1000,pop1,d
1000,pop1,e
1000,pop2,a
1000,pop2,c
1000,pop2,b
1000,pop2,d
1000,pop2,e
1000,pop3,b
1000,pop3,a
1000,pop3,c
1000,pop3,d
1000,pop3,e
1000,pop4,b
1000,pop4,a
1000,pop4,c
1000,pop4,d
1000,pop4,e
1000,pop10,a
1000,pop10,b
1000,pop10,c
1000,pop10,d
1000,pop10,e
1000,pop14,b
1000,pop14,a
1000,pop14,c
1000,pop14,d
1000,pop14,e
1000,pop15,a
1000,pop15,b
1000,pop15,c
1000,pop15,d
1000,pop15,e
1000,pop16,c
1000,pop16,b
1000,pop16,d
1000,pop16,e
1000,pop16,a
1000,pop23,b
1000,pop23,e
1000,pop23,a
1000,pop23,c
1000,pop25,b
1000,pop25,a
1000,pop25,c
1000,pop27,d
1000,pop27,b
1000,pop27,e
1000,pop27,c
1000,pop27,a
1000,pop32,b
1000,pop32,c
1000,pop32,a
1000,pop33,a
1000,pop33,e
1000,pop33,b
1000,pop33,c
1000,pop36,d
1000,pop36,e
1000,pop36,a
1000,pop36,b
1000,pop36,c
1000,pop37,b
1000,pop37,d
1000,pop37,e
1000,pop37,a
1000,pop37,c
1000,pop41,a
1000,pop41,b
1000,pop41,c
1000,pop41,d
1000,pop41,e
1000,pop44,d
1000,pop44,e
1000,pop44,a
1000,pop44,b
1000,pop44,c
1000,pop45,a
1000,pop45,b
1000,pop45,c
1000,pop51,e
1000,pop51,d
1000,pop51,b
1000,pop51,a
1000,pop51,c
1000,pop52,b
1000,pop52,a
1000,pop52,c
1000,pop52,d
1000,pop52,e
1000,pop55,d
1000,pop55,b
1000,pop55,a
1000,pop55,c
1000,pop55,e
1000,pop56,a
1000,pop56,d
1000,pop56,e
1000,pop56,b
1000,pop56,c
