time,node,sf
300,pop53,a
300,pop53,c
300,pop53,e
300,pop53,d
300,pop11,b
300,pop33,d
300,pop33,e
300,pop33,a
300,pop7,c
300,pop7,d
300,pop7,e
300,pop1,c
300,pop1,d
300,pop1,a
300,pop51,b
300,pop51,d
300,pop47,a
300,pop47,b
300,pop35,a
300,pop35,b
300,pop35,c
300,pop3,c
300,pop3,e
300,pop34,b
300,pop34,a
300,pop0,b
300,pop0,a
300,pop0,c
400,pop20,a
400,pop20,b
400,pop20,c
400,pop20,e
400,pop29,c
400,pop29,b
400,pop29,a
400,pop29,e
400,pop29,d
400,pop15,d
400,pop15,b
400,pop15,c
400,pop15,e
400,pop15,a
400,pop31,a
400,pop31,b
400,pop31,c
400,pop31,e
400,pop18,c
400,pop18,a
400,pop18,b
400,pop18,e
400,pop18,d
400,pop56,b
400,pop56,c
400,pop56,a
400,pop56,e
400,pop56,d
400,pop42,b
400,pop42,c
400,pop42,a
400,pop42,d
400,pop42,e
400,pop17,b
400,pop17,a
400,pop17,d
400,pop17,c
400,pop43,d
400,pop43,e
400,pop43,c
400,pop43,a
400,pop43,b
400,pop48,b
400,pop48,a
400,pop48,c
400,pop28,a
400,pop28,d
400,pop28,e
400,pop28,b
400,pop28,c
400,pop30,b
400,pop30,a
400,pop23,d
400,pop23,e
400,pop23,b
400,pop23,a
400,pop23,c
400,pop55,b
400,pop55,a
400,pop55,c
400,pop53,c
400,pop53,b
400,pop53,e
400,pop53,a
400,pop53,d
400,pop11,b
400,pop33,a
400,pop33,c
400,pop33,d
400,pop33,e
400,pop7,b
400,pop7,c
400,pop7,d
400,pop1,a
400,pop1,b
400,pop1,c
400,pop51,d
400,pop51,a
400,pop51,b
400,pop51,c
400,pop47,d
400,pop47,e
400,pop47,a
400,pop47,c
400,pop47,b
400,pop35,b
400,pop35,c
400,pop3,b
400,pop34,a
400,pop34,c
500,pop20,a
500,pop20,c
500,pop20,e
500,pop20,b
500,pop20,d
500,pop29,c
500,pop29,b
500,pop29,a
500,pop15,c
500,pop15,d
500,pop15,e
500,pop31,d
500,pop31,e
500,pop31,b
500,pop31,c
500,pop31,a
500,pop18,a
500,pop18,c
500,pop18,b
500,pop18,d
500,pop18,e
500,pop56,c
500,pop56,a
500,pop56,b
500,pop56,d
500,pop56,e
500,pop42,b
500,pop42,e
500,pop42,a
500,pop42,c
500,pop42,d
500,pop17,b
500,pop17,c
500,pop17,a
500,pop43,a
500,pop43,b
500,pop43,c
500,pop43,d
500,pop48,c
500,pop48,e
500,pop28,c
500,pop28,b
500,pop28,a
500,pop28,d
500,pop28,e
500,pop30,e
500,pop30,b
500,pop23,c
500,pop23,a
500,pop23,b
500,pop55,c
500,pop53,a
500,pop53,c
500,pop53,b
500,pop53,d
500,pop11,a
500,pop11,c
500,pop11,d
500,pop33,b
500,pop33,d
500,pop33,a
500,pop33,e
500,pop7,d
500,pop7,b
500,pop7,a
500,pop7,c
500,pop1,d
500,pop1,e
500,pop1,a
500,pop1,b
500,pop51,b
500,pop51,a
500,pop47,a
500,pop47,e
500,pop47,b
500,pop35,b
500,pop35,a
500,pop35,c
500,pop3,d
500,pop3,b
500,pop34,b
500,pop34,a
500,pop34,c
500,pop0,e
600,pop20,a
600,pop20,c
600,pop20,b
600,pop20,d
600,pop20,e
600,pop29,c
600,pop29,b
600,pop29,a
600,pop29,e
600,pop29,d
600,pop15,d
600,pop15,a
600,pop15,b
600,pop15,e
600,pop15,c
600,pop31,a
600,pop31,c
600,pop31,b
600,pop31,d
600,pop31,e
600,pop18,a
600,pop18,c
600,pop18,b
600,pop56,c
600,pop56,e
600,pop56,b
600,pop56,a
600,pop56,d
600,pop42,b
600,pop42,a
600,pop42,c
600,pop17,a
600,pop17,e
600,pop17,d
600,pop17,b
600,pop17,c
600,pop43,e
600,pop43,c
600,pop43,d
600,pop43,b
600,pop48,a
600,pop48,e
600,pop48,b
600,pop48,c
600,pop28,c
600,pop28,a
600,pop28,d
600,pop28,b
600,pop28,e
600,pop30,b
600,pop30,e
600,pop30,c
600,pop30,a
600,pop23,b
600,pop23,c
600,pop23,d
600,pop23,e
600,pop55,b
600,pop55,c
600,pop53,b
600,pop53,a
600,pop53,d
600,pop53,e
600,pop53,c
600,pop11,c
600,pop11,b
600,pop33,a
600,pop33,d
600,pop33,e
600,pop33,b
600,pop7,a
600,pop7,b
600,pop7,c
600,pop1,a
600,pop1,b
600,pop1,e
600,pop1,d
600,pop1,c
600,pop51,b
600,pop51,e
600,pop51,c
600,pop51,d
600,pop47,c
600,pop47,a
600,pop35,c
600,pop35,b
600,pop3,c
600,pop34,b
600,pop0,b
700,pop20,a
700,pop20,c
700,pop20,b
700,pop20,d
700,pop20,e
700,pop29,b
700,pop29,c
700,pop29,d
700,pop29,e
700,pop29,a
700,pop15,a
700,pop15,b
700,pop15,d
700,pop15,e
700,pop15,c
700,pop31,e
700,pop31,a
700,pop31,b
700,pop31,c
700,pop31,d
700,pop18,b
700,pop18,d
700,pop18,a
700,pop18,c
700,pop18,e
700,pop56,c
700,pop56,b
700,pop56,e
700,pop56,d
700,pop56,a
700,pop42,a
700,pop42,d
700,pop42,c
700,pop42,e
700,pop42,b
700,pop17,a
700,pop17,c
700,pop43,c
700,pop43,a
700,pop43,b
700,pop43,e
700,pop43,d
700,pop13,b
700,pop48,d
700,pop48,a
700,pop48,e
700,pop48,b
700,pop48,c
700,pop28,c
700,pop28,d
700,pop28,e
700,pop28,b
700,pop28,a
700,pop30,d
700,pop30,b
700,pop30,a
700,pop30,c
700,pop23,a
700,pop23,b
700,pop23,e
700,pop23,c
700,pop55,a
700,pop55,b
700,pop53,b
700,pop53,c
700,pop53,a
700,pop11,d
700,pop11,a
700,pop11,b
700,pop33,b
700,pop33,a
700,pop7,a
700,pop7,c
700,pop7,d
700,pop1,b
700,pop1,a
700,pop1,d
700,pop1,c
700,pop51,b
700,pop51,d
700,pop51,a
700,pop51,e
700,pop51,c
700,pop47,b
700,pop47,d
700,pop47,e
700,pop35,d
700,pop35,e
700,pop35,a
700,pop3,c
700,pop3,b
700,pop3,d
700,pop0,a
700,pop0,c
700,pop2,c
800,pop20,b
800,pop20,e
800,pop20,d
800,pop20,a
800,pop20,c
800,pop29,a
800,pop29,b
800,pop29,c
800,pop29,d
800,pop29,e
800,pop15,b
800,pop15,a
800,pop15,c
800,pop15,d
800,pop15,e
800,pop31,c
800,pop31,d
800,pop31,e
800,pop31,a
800,pop18,a
800,pop18,c
800,pop18,d
800,pop18,e
800,pop56,c
800,pop56,b
800,pop56,a
800,pop56,e
800,pop56,d
800,pop42,e
800,pop42,c
800,pop42,d
800,pop42,a
800,pop42,b
800,pop17,e
800,pop17,d
800,pop17,b
800,pop17,a
800,pop17,c
800,pop43,a
800,pop43,b
800,pop43,c
800,pop48,c
800,pop48,b
800,pop48,a
800,pop28,b
800,pop28,e
800,pop28,c
800,pop28,a
800,pop28,d
800,pop30,c
800,pop23,d
800,pop55,a
800,pop55,d
800,pop55,c
800,pop55,e
800,pop53,a
800,pop53,b
800,pop53,e
800,pop53,d
800,pop53,c
800,pop11,c
800,pop11,d
800,pop33,d
800,pop33,a
800,pop33,e
800,pop7,b
800,pop7,a
800,pop7,c
800,pop1,a
800,pop1,d
800,pop1,c
800,pop1,b
800,pop1,e
800,pop51,e
800,pop51,c
800,pop51,b
800,pop51,d
800,pop51,a
800,pop47,c
800,pop47,e
800,pop47,b
800,pop47,a
800,pop35,b
800,pop35,a
800,pop35,d
800,pop35,e
800,pop35,c
800,pop34,c
800,pop34,e
900,pop20,b
900,pop20,a
900,pop20,c
900,pop20,e
900,pop20,d
900,pop29,a
900,pop29,b
900,pop29,c
900,pop29,e
900,pop29,d
900,pop15,b
900,pop15,a
900,pop15,c
900,pop15,d
900,pop31,b
900,pop31,a
900,pop31,d
900,pop31,e
900,pop31,c
900,pop18,c
900,pop18,d
900,pop18,e
900,pop18,a
900,pop18,b
900,pop56,c
900,pop56,b
900,pop56,a
900,pop56,e
900,pop56,d
900,pop42,b
900,pop42,a
900,pop42,c
900,pop17,a
900,pop17,d
900,pop17,e
900,pop17,b
900,pop17,c
900,pop43,b
900,pop43,c
900,pop43,d
900,pop43,e
900,pop43,a
900,pop48,c
900,pop48,e
900,pop28,a
900,pop28,c
900,pop28,b
900,pop28,d
900,pop28,e
900,pop30,a
900,pop23,b
900,pop23,a
900,pop23,c
900,pop55,a
900,pop55,c
900,pop55,b
900,pop53,b
900,pop53,c
900,pop53,a
900,pop11,c
900,pop11,b
900,pop11,a
900,pop11,d
900,pop11,e
900,pop33,d
900,pop33,a
900,pop33,e
900,pop33,c
900,pop7,c
900,pop7,e
900,pop7,d
900,pop1,e
900,pop1,d
900,pop1,a
900,pop51,b
900,pop51,a
900,pop51,c
900,pop51,d
900,pop51,e
900,pop47,d
900,pop47,a
900,pop47,b
900,pop47,c
900,pop35,a
900,pop35,b
900,pop35,c
900,pop3,a
900,pop3,c
900,pop34,b
1000.0,pop20,a
1000.0,pop20,c
1000.0,pop20,b
1000.0,pop20,d
1000.0,pop20,e
1000.0,pop29,a
1000.0,pop29,b
1000.0,pop29,c
1000.0,pop29,d
1000.0,pop29,e
1000.0,pop15,c
1000.0,pop15,b
1000.0,pop15,a
1000.0,pop15,d
1000.0,pop31,a
1000.0,pop31,b
1000.0,pop31,c
1000.0,pop18,c
1000.0,pop18,d
1000.0,pop18,e
1000.0,pop18,a
1000.0,pop18,b
1000.0,pop56,e
1000.0,pop56,d
1000.0,pop56,c
1000.0,pop56,b
1000.0,pop56,a
1000.0,pop42,b
1000.0,pop42,e
1000.0,pop42,d
1000.0,pop42,a
1000.0,pop42,c
1000.0,pop17,c
1000.0,pop17,a
1000.0,pop17,d
1000.0,pop17,e
1000.0,pop17,b
1000.0,pop43,b
1000.0,pop43,c
1000.0,pop43,a
1000.0,pop48,d
1000.0,pop48,e
1000.0,pop28,a
1000.0,pop28,c
1000.0,pop28,e
1000.0,pop28,b
1000.0,pop30,c
1000.0,pop30,b
1000.0,pop23,b
1000.0,pop23,c
1000.0,pop23,a
1000.0,pop55,d
1000.0,pop55,e
1000.0,pop53,e
1000.0,pop53,a
1000.0,pop53,b
1000.0,pop53,c
1000.0,pop11,c
1000.0,pop11,d
1000.0,pop11,a
1000.0,pop33,b
1000.0,pop33,a
1000.0,pop33,c
1000.0,pop7,e
1000.0,pop7,a
1000.0,pop7,b
1000.0,pop7,c
1000.0,pop1,d
1000.0,pop1,c
1000.0,pop51,a
1000.0,pop47,b
1000.0,pop47,a
1000.0,pop47,c
1000.0,pop35,b
1000.0,pop35,c
1000.0,pop3,d
1000.0,pop3,e
1000.0,pop3,a
