time,node,sf
300,pop41,a
300,pop46,a
300,pop46,b
300,pop46,d
300,pop46,c
300,pop46,e
300,pop55,a
300,pop55,b
300,pop55,c
300,pop55,d
300,pop52,a
300,pop52,c
300,pop52,d
300,pop52,e
300,pop56,c
300,pop56,b
300,pop56,d
300,pop56,a
300,pop56,e
300,pop50,e
300,pop50,d
300,pop50,a
300,pop50,b
300,pop50,c
300,pop23,d
300,pop23,e
300,pop1,b
300,pop1,a
300,pop1,c
300,pop51,d
300,pop51,a
300,pop51,b
300,pop51,e
300,pop51,c
300,pop44,a
300,pop44,b
300,pop44,c
300,pop10,b
300,pop10,a
300,pop10,c
300,pop40,a
300,pop40,b
300,pop40,c
300,pop53,d
300,pop53,e
300,pop45,a
300,pop45,b
300,pop45,e
300,pop45,c
300,pop18,b
300,pop18,a
300,pop18,c
300,pop17,b
300,pop17,d
300,pop27,b
300,pop27,a
300,pop27,c
300,pop26,d
300,pop26,e
400,pop2,a
400,pop2,d
400,pop2,b
400,pop2,e
400,pop2,c
400,pop5,a
400,pop5,b
400,pop5,c
400,pop8,b
400,pop8,c
400,pop8,a
400,pop9,d
400,pop9,e
400,pop9,c
400,pop9,a
400,pop9,b
400,pop12,a
400,pop12,c
400,pop12,d
400,pop12,e
400,pop12,b
400,pop15,d
400,pop15,e
400,pop16,d
400,pop16,e
400,pop24,c
400,pop24,d
400,pop29,d
400,pop29,b
400,pop29,e
400,pop29,c
400,pop29,a
400,pop39,c
400,pop39,d
400,pop39,e
400,pop41,e
400,pop41,b
400,pop41,a
400,pop41,c
400,pop46,a
400,pop46,c
400,pop46,b
400,pop55,d
400,pop55,e
400,pop55,a
400,pop55,b
400,pop55,c
400,pop52,c
400,pop52,a
400,pop52,b
400,pop56,a
400,pop56,b
400,pop56,c
400,pop50,c
400,pop50,a
400,pop50,b
400,pop23,a
400,pop23,b
400,pop23,c
400,pop1,d
400,pop51,a
400,pop51,d
400,pop51,b
400,pop51,e
400,pop51,c
400,pop44,d
400,pop44,e
400,pop10,b
400,pop10,a
400,pop10,c
400,pop10,d
400,pop40,c
400,pop40,d
400,pop40,a
400,pop40,b
400,pop40,e
400,pop14,b
400,pop14,c
400,pop14,a
400,pop22,b
400,pop22,c
400,pop53,b
400,pop53,a
400,pop53,c
400,pop53,d
400,pop38,b
400,pop38,a
400,pop38,c
400,pop20,b
400,pop45,a
400,pop45,b
400,pop45,c
400,pop18,d
400,pop18,e
400,pop27,b
400,pop27,a
400,pop27,c
400,pop28,b
400,pop28,a
400,pop28,c
400,pop26,a
400,pop26,b
400,pop26,c
400,pop36,b
500,pop2,c
500,pop2,b
500,pop2,d
500,pop2,a
500,pop2,e
500,pop5,a
500,pop5,e
500,pop5,c
500,pop5,d
500,pop8,b
500,pop8,c
500,pop8,a
500,pop8,d
500,pop8,e
500,pop9,b
500,pop9,c
500,pop9,d
500,pop9,e
500,pop9,a
500,pop12,c
500,pop12,b
500,pop12,a
500,pop15,a
500,pop15,b
500,pop15,c
500,pop16,a
500,pop16,b
500,pop16,c
500,pop24,d
500,pop24,e
500,pop24,c
500,pop24,b
500,pop24,a
500,pop29,b
500,pop29,c
500,pop29,d
500,pop29,e
500,pop39,b
500,pop39,a
500,pop39,c
500,pop41,c
500,pop41,d
500,pop46,d
500,pop46,a
500,pop46,e
500,pop46,b
500,pop46,c
500,pop55,c
500,pop55,e
500,pop55,b
500,pop55,a
500,pop52,b
500,pop52,c
500,pop52,a
500,pop56,b
500,pop56,a
500,pop56,d
500,pop56,c
500,pop56,e
500,pop50,a
500,pop50,b
500,pop50,c
500,pop23,b
500,pop23,a
500,pop23,c
500,pop1,c
500,pop1,a
500,pop51,a
500,pop51,b
500,pop51,c
500,pop44,a
500,pop44,c
500,pop10,c
500,pop10,b
500,pop10,a
500,pop40,a
500,pop40,b
500,pop40,c
500,pop14,b
500,pop14,c
500,pop53,b
500,pop53,a
500,pop45,b
500,pop45,a
500,pop17,b
500,pop17,a
500,pop43,a
500,pop43,b
500,pop43,c
500,pop28,a
500,pop28,d
500,pop28,b
500,pop28,e
600,pop2,e
600,pop2,b
600,pop2,a
600,pop2,c
600,pop5,e
600,pop5,b
600,pop5,a
600,pop5,d
600,pop5,c
600,pop8,d
600,pop8,e
600,pop8,c
600,pop8,b
600,pop9,b
600,pop9,a
600,pop9,c
600,pop9,d
600,pop12,d
600,pop12,e
600,pop12,a
600,pop15,b
600,pop15,a
600,pop15,c
600,pop29,c
600,pop29,d
600,pop29,e
600,pop39,e
600,pop41,a
600,pop41,b
600,pop41,c
600,pop46,b
600,pop46,a
600,pop46,e
600,pop46,c
600,pop55,d
600,pop55,a
600,pop55,c
600,pop55,e
600,pop55,b
600,pop52,e
600,pop52,a
600,pop52,b
600,pop52,c
600,pop52,d
600,pop56,a
600,pop56,b
600,pop56,c
600,pop50,a
600,pop50,e
600,pop50,c
600,pop50,d
600,pop50,b
600,pop23,b
600,pop23,a
600,pop23,c
600,pop1,d
600,pop1,b
600,pop1,e
600,pop51,c
600,pop51,d
600,pop51,b
600,pop51,e
600,pop51,a
600,pop44,a
600,pop44,c
600,pop44,b
600,pop10,b
600,pop10,a
600,pop10,d
600,pop10,e
600,pop10,c
600,pop40,a
600,pop40,e
600,pop40,b
600,pop40,c
600,pop14,d
600,pop14,e
600,pop53,b
600,pop53,e
600,pop53,a
600,pop53,c
600,pop45,d
600,pop45,e
600,pop28,d
600,pop28,b
600,pop28,a
600,pop28,e
600,pop28,c
600,pop26,b
600,pop26,a
600,pop26,e
600,pop26,c
700,pop2,a
700,pop2,b
700,pop2,c
700,pop5,a
700,pop5,c
700,pop5,d
700,pop5,b
700,pop5,e
700,pop8,a
700,pop8,b
700,pop8,c
700,pop9,d
700,pop9,e
700,pop9,b
700,pop9,a
700,pop9,c
700,pop12,d
700,pop12,e
700,pop12,a
700,pop12,b
700,pop12,c
700,pop15,c
700,pop15,d
700,pop15,a
700,pop15,e
700,pop15,b
700,pop16,e
700,pop24,a
700,pop24,b
700,pop29,b
700,pop29,c
700,pop29,a
700,pop29,d
700,pop39,a
700,pop39,c
700,pop39,b
700,pop41,b
700,pop46,b
700,pop46,c
700,pop46,a
700,pop55,a
700,pop55,d
700,pop55,b
700,pop55,e
700,pop55,c
700,pop52,b
700,pop52,a
700,pop52,d
700,pop52,c
700,pop52,e
700,pop56,b
700,pop56,a
700,pop56,d
700,pop56,e
700,pop56,c
700,pop50,a
700,pop50,b
700,pop50,c
700,pop23,a
700,pop23,b
700,pop23,d
700,pop23,c
700,pop23,e
700,pop1,a
700,pop1,b
700,pop1,c
700,pop51,c
700,pop51,a
700,pop51,b
700,pop44,b
700,pop44,a
700,pop44,c
700,pop44,d
700,pop10,a
700,pop10,b
700,pop10,c
700,pop10,d
700,pop10,e
700,pop40,e
700,pop40,a
700,pop40,b
700,pop40,c
700,pop14,d
700,pop14,b
700,pop14,e
700,pop14,a
700,pop14,c
700,pop53,d
700,pop53,e
700,pop53,a
700,pop45,a
700,pop45,b
700,pop45,d
700,pop45,c
700,pop45,e
700,pop18,b
700,pop18,a
700,pop18,c
700,pop27,c
700,pop27,d
700,pop27,e
700,pop28,b
700,pop28,a
700,pop28,c
700,pop28,d
700,pop28,e
700,pop26,d
700,pop26,e
800,pop2,c
800,pop2,d
800,pop2,e
800,pop5,a
800,pop5,b
800,pop5,c
800,pop5,d
800,pop5,e
800,pop8,d
800,pop8,e
800,pop8,a
800,pop9,c
800,pop9,a
800,pop12,b
800,pop12,a
800,pop12,c
800,pop15,a
800,pop15,b
800,pop15,c
800,pop15,d
800,pop16,d
800,pop24,a
800,pop24,b
800,pop24,c
800,pop24,d
800,pop29,e
800,pop29,d
800,pop29,a
800,pop29,b
800,pop29,c
800,pop39,a
800,pop39,b
800,pop39,c
800,pop41,d
800,pop41,e
800,pop41,b
800,pop41,a
800,pop41,c
800,pop46,c
800,pop46,a
800,pop46,d
800,pop46,e
800,pop46,b
800,pop55,c
800,pop55,a
800,pop55,e
800,pop55,b
800,pop52,a
800,pop52,b
800,pop52,e
800,pop52,c
800,pop56,b
800,pop56,a
800,pop56,c
800,pop50,b
800,pop50,d
800,pop50,c
800,pop50,a
800,pop50,e
800,pop23,d
800,pop23,e
800,pop23,b
800,pop23,c
800,pop23,a
800,pop1,b
800,pop1,a
800,pop1,c
800,pop51,a
800,pop51,b
800,pop51,c
800,pop44,c
800,pop44,b
800,pop44,a
800,pop10,a
800,pop10,d
800,pop10,b
800,pop10,e
800,pop10,c
800,pop40,b
800,pop40,a
800,pop40,c
800,pop14,a
800,pop14,b
800,pop14,c
800,pop22,c
800,pop53,b
800,pop38,b
800,pop38,c
800,pop45,d
800,pop45,e
800,pop17,b
800,pop17,c
800,pop43,a
800,pop43,b
800,pop43,c
800,pop27,a
800,pop27,b
800,pop27,c
800,pop28,c
900,pop2,b
900,pop2,a
900,pop2,c
900,pop2,d
900,pop2,e
900,pop5,d
900,pop5,e
900,pop8,c
900,pop8,b
900,pop8,a
900,pop9,a
900,pop9,b
900,pop9,c
900,pop9,d
900,pop9,e
900,pop12,b
900,pop12,c
900,pop12,a
900,pop15,b
900,pop15,c
900,pop15,a
900,pop16,d
900,pop16,e
900,pop24,b
900,pop24,a
900,pop24,c
900,pop29,a
900,pop29,b
900,pop29,c
900,pop39,c
900,pop39,d
900,pop39,e
900,pop41,a
900,pop46,a
900,pop46,c
900,pop46,b
900,pop55,a
900,pop55,c
900,pop52,c
900,pop52,a
900,pop52,b
900,pop56,b
900,pop56,e
900,pop56,c
900,pop56,a
900,pop56,d
900,pop50,b
900,pop50,a
900,pop50,c
900,pop50,e
900,pop23,c
900,pop23,e
900,pop23,a
900,pop1,c
900,pop1,b
900,pop1,d
900,pop51,a
900,pop51,b
900,pop51,c
900,pop44,a
900,pop44,b
900,pop44,c
900,pop40,a
900,pop14,b
900,pop14,c
900,pop14,a
900,pop22,d
900,pop22,b
900,pop22,e
900,pop22,a
900,pop53,b
900,pop53,a
900,pop53,c
900,pop38,b
900,pop38,a
900,pop20,a
900,pop20,b
900,pop20,c
900,pop45,d
900,pop18,b
900,pop18,a
900,pop27,a
900,pop36,a
900,pop36,b
900,pop36,c
900,pop25,a
900,pop25,b
1000,pop2,b
1000,pop2,c
1000,pop2,d
1000,pop2,e
1000,pop5,a
1000,pop5,d
1000,pop5,b
1000,pop5,e
1000,pop5,c
1000,pop8,b
1000,pop8,a
1000,pop8,c
1000,pop9,d
1000,pop9,a
1000,pop9,c
1000,pop9,e
1000,pop12,b
1000,pop12,a
1000,pop12,c
1000,pop15,b
1000,pop15,c
1000,pop15,a
1000,pop16,d
1000,pop16,e
1000,pop24,d
1000,pop24,e
1000,pop29,c
1000,pop29,a
1000,pop29,b
1000,pop29,d
1000,pop29,e
1000,pop39,d
1000,pop39,e
1000,pop41,c
1000,pop41,b
1000,pop46,a
1000,pop46,b
1000,pop46,c
1000,pop55,a
1000,pop55,b
1000,pop55,c
1000,pop52,c
1000,pop52,d
1000,pop56,c
1000,pop56,d
1000,pop56,a
1000,pop56,b
1000,pop50,e
1000,pop50,d
1000,pop50,a
1000,pop23,a
1000,pop23,b
1000,pop23,c
1000,pop23,d
1000,pop23,e
1000,pop1,a
1000,pop1,b
1000,pop1,d
1000,pop1,c
1000,pop1,e
1000,pop51,c
1000,pop51,d
1000,pop51,b
1000,pop44,c
1000,pop44,a
1000,pop44,b
1000,pop10,d
1000,pop10,e
1000,pop10,a
1000,pop40,b
1000,pop40,c
1000,pop40,a
1000,pop40,d
1000,pop40,e
1000,pop14,e
1000,pop14,b
1000,pop14,a
1000,pop14,c
1000,pop22,b
1000,pop22,c
1000,pop53,d
1000,pop53,e
1000,pop53,a
1000,pop38,d
1000,pop38,e
1000,pop27,a
1000,pop28,c
1000,pop26,c
1000,pop26,b
1000,pop11,c
1000,pop49,e
1000,pop36,a
1000,pop36,b
