time,node,sf
500,pop48,d
500,pop48,c
500,pop56,a
500,pop56,b
500,pop56,c
500,pop56,d
500,pop56,e
500,pop57,b
500,pop57,a
500,pop57,c
500,pop57,d
500,pop57,e
500,pop50,d
500,pop50,c
500,pop50,e
500,pop50,a
500,pop50,b
500,pop10,a
500,pop10,c
500,pop10,d
500,pop10,e
500,pop1,e
500,pop1,d
500,pop1,c
500,pop1,a
500,pop52,c
500,pop52,d
500,pop52,e
500,pop52,b
500,pop27,a
500,pop27,c
500,pop27,b
500,pop16,e
500,pop16,a
500,pop16,b
500,pop55,d
500,pop55,b
500,pop14,d
500,pop14,e
500,pop14,b
500,pop29,e
500,pop29,d
500,pop29,c
500,pop54,a
500,pop54,c
500,pop41,a
500,pop41,b
500,pop41,c
500,pop20,b
500,pop20,c
500,pop46,c
600,pop0,a
600,pop0,b
600,pop0,c
600,pop4,d
600,pop4,e
600,pop4,a
600,pop4,b
600,pop4,c
600,pop13,d
600,pop13,b
600,pop13,a
600,pop13,c
600,pop32,a
600,pop32,c
600,pop32,b
600,pop33,a
600,pop33,b
600,pop33,c
600,pop33,d
600,pop33,e
600,pop48,b
600,pop48,c
600,pop48,a
600,pop48,d
600,pop48,e
600,pop56,a
600,pop56,b
600,pop56,c
600,pop56,e
600,pop57,a
600,pop57,b
600,pop57,c
600,pop57,d
600,pop50,d
600,pop50,c
600,pop50,e
600,pop50,b
600,pop50,a
600,pop10,c
600,pop10,a
600,pop10,b
600,pop10,d
600,pop10,e
600,pop1,e
600,pop1,d
600,pop1,a
600,pop1,c
600,pop52,c
600,pop52,a
600,pop52,e
600,pop52,b
600,pop52,d
600,pop27,a
600,pop27,b
600,pop27,c
600,pop16,e
600,pop16,b
600,pop16,a
600,pop16,c
600,pop55,a
600,pop55,c
600,pop55,e
600,pop55,b
600,pop14,a
600,pop14,b
600,pop14,c
600,pop29,a
600,pop29,b
600,pop29,c
600,pop25,e
600,pop45,d
600,pop45,e
700,pop0,e
700,pop0,d
700,pop0,b
700,pop0,a
700,pop0,c
700,pop4,a
700,pop4,b
700,pop4,c
700,pop4,d
700,pop4,e
700,pop13,a
700,pop13,b
700,pop13,c
700,pop13,e
700,pop13,d
700,pop32,e
700,pop32,d
700,pop32,b
700,pop32,c
700,pop33,d
700,pop33,e
700,pop33,a
700,pop33,b
700,pop33,c
700,pop48,b
700,pop48,a
700,pop48,c
700,pop48,d
700,pop48,e
700,pop56,b
700,pop56,c
700,pop56,e
700,pop56,a
700,pop56,d
700,pop57,b
700,pop57,d
700,pop57,a
700,pop57,e
700,pop57,c
700,pop50,a
700,pop50,d
700,pop50,e
700,pop50,b
700,pop50,c
700,pop10,c
700,pop10,b
700,pop1,c
700,pop1,d
700,pop52,c
700,pop52,a
700,pop52,b
700,pop52,e
700,pop27,e
700,pop27,d
700,pop16,d
700,pop16,a
700,pop16,e
700,pop16,c
700,pop55,c
700,pop55,e
700,pop55,a
700,pop55,b
700,pop14,d
700,pop14,b
700,pop14,e
700,pop14,c
700,pop29,c
700,pop29,d
700,pop29,e
700,pop29,b
700,pop20,d
800,pop0,c
800,pop0,b
800,pop0,a
800,pop0,d
800,pop4,a
800,pop4,b
800,pop4,c
800,pop4,d
800,pop4,e
800,pop13,b
800,pop13,a
800,pop13,c
800,pop13,d
800,pop32,a
800,pop32,e
800,pop32,b
800,pop32,c
800,pop33,d
800,pop33,e
800,pop33,b
800,pop48,a
800,pop48,d
800,pop48,c
800,pop48,e
800,pop48,b
800,pop56,b
800,pop56,c
800,pop56,a
800,pop56,d
800,pop56,e
800,pop57,b
800,pop57,a
800,pop57,d
800,pop57,e
800,pop57,c
800,pop50,b
800,pop50,d
800,pop50,c
800,pop50,e
800,pop50,a
800,pop10,e
800,pop10,a
800,pop10,b
800,pop10,c
800,pop1,b
800,pop52,b
800,pop52,e
800,pop52,a
800,pop52,c
800,pop27,a
800,pop27,c
800,pop27,e
800,pop27,b
800,pop27,d
800,pop16,b
800,pop55,a
800,pop55,b
800,pop55,c
800,pop14,d
800,pop14,e
800,pop14,c
800,pop43,e
800,pop29,b
800,pop29,e
800,pop29,a
800,pop29,c
800,pop29,d
800,pop54,e
800,pop54,b
800,pop41,e
800,pop41,a
800,pop20,d
800,pop20,e
800,pop28,c
800,pop28,a
800,pop28,b
800,pop26,b
800,pop26,a
800,pop26,c
900,pop0,a
900,pop0,c
900,pop4,a
900,pop4,c
900,pop4,b
900,pop4,d
900,pop4,e
900,pop13,d
900,pop13,b
900,pop13,a
900,pop13,e
900,pop32,a
900,pop32,b
900,pop32,c
900,pop33,b
900,pop33,a
900,pop33,d
900,pop33,e
900,pop33,c
900,pop48,b
900,pop48,a
900,pop48,c
900,pop56,b
900,pop56,c
900,pop56,a
900,pop56,d
900,pop56,e
900,pop57,b
900,pop57,a
900,pop57,c
900,pop57,d
900,pop57,e
900,pop50,a
900,pop50,b
900,pop50,c
900,pop50,d
900,pop10,b
900,pop10,c
900,pop10,a
900,pop1,a
900,pop1,c
900,pop1,b
900,pop52,c
900,pop52,a
900,pop52,b
900,pop52,e
900,pop52,d
900,pop27,e
900,pop16,a
900,pop16,c
900,pop16,d
900,pop55,c
900,pop55,b
900,pop55,d
900,pop14,b
900,pop14,a
900,pop14,c
900,pop43,a
900,pop43,b
900,pop43,c
900,pop29,b
900,pop29,a
900,pop29,c
900,pop54,d
900,pop20,b
900,pop20,c
900,pop20,e
900,pop46,c
1000.0,pop0,a
1000.0,pop0,e
1000.0,pop0,b
1000.0,pop0,c
1000.0,pop4,c
1000.0,pop4,b
1000.0,pop4,d
1000.0,pop4,e
1000.0,pop4,a
1000.0,pop13,a
1000.0,pop13,b
1000.0,pop13,c
1000.0,pop32,c
1000.0,pop32,b
1000.0,pop32,a
1000.0,pop32,d
1000.0,pop33,d
1000.0,pop33,a
1000.0,pop33,e
1000.0,pop33,b
1000.0,pop48,b
1000.0,pop48,a
1000.0,pop48,c
1000.0,pop48,d
1000.0,pop48,e
1000.0,pop56,b
1000.0,pop56,c
1000.0,pop56,a
1000.0,pop56,d
1000.0,pop56,e
1000.0,pop57,a
1000.0,pop57,d
1000.0,pop57,e
1000.0,pop57,b
1000.0,pop57,c
1000.0,pop50,c
1000.0,pop50,b
1000.0,pop50,e
1000.0,pop50,a
1000.0,pop50,d
1000.0,pop10,c
1000.0,pop10,e
1000.0,pop10,b
1000.0,pop10,a
1000.0,pop1,b
1000.0,pop1,c
1000.0,pop1,e
1000.0,pop52,c
1000.0,pop52,a
1000.0,pop52,b
1000.0,pop52,d
1000.0,pop52,e
1000.0,pop27,b
1000.0,pop27,a
1000.0,pop16,a
1000.0,pop16,b
1000.0,pop55,a
1000.0,pop55,e
1000.0,pop55,c
1000.0,pop55,b
1000.0,pop14,c
1000.0,pop29,c
1000.0,pop29,d
1000.0,pop29,e
1000.0,pop54,e
1000.0,pop20,b
1000.0,pop20,c
1000.0,pop25,b
1000.0,pop25,c
1000.0,pop46,c
1000.0,pop31,a
1000.0,pop31,b
1000.0,pop31,c
