time,node,sf
500,pop21,a
500,pop21,c
500,pop50,b
500,pop50,d
500,pop50,a
500,pop50,e
500,pop50,c
500,pop53,d
500,pop53,e
500,pop53,c
500,pop53,a
500,pop53,b
500,pop45,d
500,pop45,e
500,pop45,a
500,pop35,a
500,pop35,c
500,pop35,b
500,pop30,a
500,pop30,c
500,pop30,b
500,pop30,d
500,pop55,e
500,pop55,d
500,pop55,b
500,pop55,a
500,pop3,a
500,pop3,b
500,pop3,c
500,pop41,b
500,pop41,a
500,pop41,c
500,pop12,e
500,pop25,a
500,pop25,b
500,pop25,c
500,pop23,b
500,pop23,d
500,pop23,a
500,pop23,c
600,pop20,a
600,pop20,c
600,pop20,b
600,pop20,d
600,pop20,e
600,pop56,c
600,pop56,a
600,pop56,b
600,pop56,d
600,pop56,e
600,pop51,b
600,pop51,a
600,pop51,c
600,pop51,e
600,pop51,d
600,pop27,b
600,pop27,c
600,pop27,a
600,pop27,e
600,pop0,e
600,pop0,a
600,pop0,b
600,pop0,d
600,pop0,c
600,pop48,b
600,pop48,c
600,pop48,d
600,pop48,a
600,pop48,e
600,pop46,c
600,pop46,a
600,pop46,e
600,pop46,d
600,pop46,b
600,pop5,b
600,pop5,c
600,pop5,a
600,pop52,d
600,pop52,b
600,pop52,e
600,pop52,a
600,pop7,b
600,pop7,d
600,pop7,a
600,pop7,e
600,pop7,c
600,pop13,d
600,pop13,b
600,pop13,e
600,pop13,a
600,pop16,a
600,pop16,e
600,pop16,b
600,pop16,c
600,pop16,d
600,pop21,a
600,pop50,a
600,pop50,d
600,pop50,e
600,pop50,b
600,pop50,c
600,pop53,b
600,pop53,a
600,pop53,c
600,pop53,d
600,pop45,a
600,pop45,b
600,pop45,c
600,pop35,e
600,pop35,b
600,pop35,a
600,pop35,d
600,pop30,b
600,pop30,c
600,pop30,e
600,pop30,a
600,pop30,d
600,pop55,d
600,pop55,e
600,pop3,c
600,pop3,b
600,pop3,d
600,pop3,a
600,pop3,e
600,pop12,a
600,pop23,b
600,pop23,a
700,pop20,a
700,pop20,c
700,pop20,b
700,pop20,d
700,pop20,e
700,pop56,c
700,pop56,a
700,pop56,b
700,pop56,e
700,pop56,d
700,pop51,b
700,pop51,a
700,pop51,c
700,pop51,e
700,pop51,d
700,pop27,b
700,pop27,c
700,pop27,a
700,pop27,e
700,pop0,d
700,pop0,e
700,pop0,a
700,pop0,c
700,pop0,b
700,pop48,c
700,pop48,e
700,pop48,a
700,pop48,b
700,pop48,d
700,pop46,c
700,pop46,a
700,pop46,b
700,pop46,e
700,pop46,d
700,pop5,b
700,pop5,a
700,pop5,c
700,pop52,b
700,pop52,a
700,pop52,d
700,pop52,c
700,pop52,e
700,pop7,b
700,pop7,a
700,pop7,c
700,pop13,e
700,pop13,d
700,pop13,a
700,pop13,b
700,pop16,b
700,pop16,a
700,pop16,e
700,pop16,c
700,pop21,e
700,pop21,d
700,pop50,b
700,pop50,a
700,pop50,e
700,pop50,d
700,pop53,a
700,pop53,b
700,pop53,c
700,pop53,d
700,pop53,e
700,pop45,a
700,pop45,d
700,pop45,b
700,pop45,c
700,pop35,a
700,pop35,c
700,pop35,e
700,pop35,b
700,pop30,c
700,pop30,a
700,pop30,d
700,pop30,b
700,pop30,e
700,pop3,c
700,pop3,b
700,pop3,a
700,pop19,a
700,pop19,c
700,pop41,a
700,pop12,b
700,pop12,d
700,pop12,e
800,pop20,a
800,pop20,b
800,pop20,c
800,pop20,d
800,pop20,e
800,pop56,c
800,pop56,a
800,pop56,b
800,pop51,b
800,pop51,a
800,pop51,c
800,pop51,d
800,pop51,e
800,pop27,b
800,pop27,c
800,pop27,a
800,pop27,d
800,pop27,e
800,pop0,d
800,pop0,a
800,pop0,b
800,pop0,c
800,pop48,a
800,pop48,b
800,pop48,c
800,pop48,d
800,pop48,e
800,pop46,c
800,pop46,b
800,pop46,e
800,pop46,a
800,pop46,d
800,pop5,d
800,pop5,a
800,pop5,c
800,pop5,e
800,pop52,a
800,pop52,c
800,pop52,b
800,pop52,d
800,pop7,d
800,pop7,c
800,pop7,e
800,pop7,a
800,pop7,b
800,pop13,b
800,pop13,a
800,pop13,c
800,pop13,d
800,pop13,e
800,pop16,c
800,pop16,d
800,pop16,e
800,pop16,b
800,pop16,a
800,pop21,d
800,pop21,a
800,pop21,e
800,pop21,c
800,pop21,b
800,pop50,d
800,pop50,a
800,pop50,b
800,pop50,c
800,pop50,e
800,pop53,b
800,pop53,c
800,pop53,a
800,pop53,d
800,pop53,e
800,pop45,b
800,pop35,b
800,pop35,a
800,pop35,d
800,pop35,c
800,pop35,e
800,pop30,b
800,pop30,a
800,pop30,c
800,pop30,d
800,pop30,e
800,pop55,e
800,pop55,a
800,pop55,c
800,pop3,b
800,pop3,a
800,pop3,e
800,pop3,c
800,pop25,a
800,pop25,b
800,pop25,c
800,pop23,a
800,pop23,b
900,pop20,a
900,pop20,b
900,pop20,c
900,pop20,e
900,pop20,d
900,pop56,a
900,pop56,e
900,pop56,b
900,pop56,c
900,pop56,d
900,pop51,b
900,pop51,a
900,pop51,c
900,pop51,d
900,pop51,e
900,pop27,b
900,pop27,a
900,pop27,c
900,pop27,d
900,pop27,e
900,pop0,b
900,pop0,a
900,pop0,d
900,pop0,c
900,pop0,e
900,pop48,c
900,pop48,a
900,pop48,b
900,pop48,e
900,pop48,d
900,pop46,c
900,pop46,a
900,pop46,b
900,pop46,e
900,pop46,d
900,pop5,b
900,pop5,a
900,pop5,c
900,pop52,b
900,pop52,d
900,pop52,e
900,pop52,a
900,pop52,c
900,pop7,b
900,pop7,c
900,pop7,a
900,pop13,a
900,pop13,c
900,pop13,d
900,pop13,e
900,pop16,d
900,pop16,e
900,pop16,b
900,pop16,a
900,pop21,c
900,pop21,b
900,pop50,a
900,pop50,d
900,pop50,b
900,pop50,c
900,pop53,a
900,pop53,b
900,pop53,c
900,pop45,e
900,pop35,c
900,pop35,e
900,pop35,d
900,pop35,b
900,pop35,a
900,pop30,c
900,pop30,d
900,pop30,b
900,pop30,e
900,pop30,a
900,pop55,c
900,pop55,d
900,pop55,e
900,pop3,e
900,pop3,a
900,pop3,d
900,pop3,b
900,pop3,c
900,pop41,d
900,pop41,c
900,pop41,e
900,pop12,d
900,pop12,a
900,pop14,a
900,pop14,d
900,pop14,c
900,pop49,d
900,pop49,e
1000.0,pop20,a
1000.0,pop20,c
1000.0,pop20,b
1000.0,pop20,d
1000.0,pop20,e
1000.0,pop56,a
1000.0,pop56,c
1000.0,pop56,d
1000.0,pop56,b
1000.0,pop56,e
1000.0,pop51,b
1000.0,pop51,a
1000.0,pop51,c
1000.0,pop51,d
1000.0,pop51,e
1000.0,pop27,a
1000.0,pop27,c
1000.0,pop27,b
1000.0,pop27,e
1000.0,pop27,d
1000.0,pop0,a
1000.0,pop0,b
1000.0,pop0,c
1000.0,pop0,d
1000.0,pop48,e
1000.0,pop48,a
1000.0,pop48,b
1000.0,pop48,c
1000.0,pop48,d
1000.0,pop46,a
1000.0,pop46,c
1000.0,pop46,b
1000.0,pop46,d
1000.0,pop46,e
1000.0,pop5,d
1000.0,pop5,a
1000.0,pop5,c
1000.0,pop5,e
1000.0,pop5,b
1000.0,pop52,a
1000.0,pop52,d
1000.0,pop52,e
1000.0,pop52,b
1000.0,pop7,c
1000.0,pop7,b
1000.0,pop7,e
1000.0,pop7,a
1000.0,pop13,b
1000.0,pop13,c
1000.0,pop13,d
1000.0,pop13,e
1000.0,pop13,a
1000.0,pop16,b
1000.0,pop16,c
1000.0,pop16,a
1000.0,pop21,d
1000.0,pop21,c
1000.0,pop21,e
1000.0,pop50,b
1000.0,pop50,d
1000.0,pop50,e
1000.0,pop50,a
1000.0,pop53,b
1000.0,pop53,d
1000.0,pop53,e
1000.0,pop53,a
1000.0,pop53,c
1000.0,pop45,a
1000.0,pop45,c
1000.0,pop35,e
1000.0,pop35,d
1000.0,pop35,a
1000.0,pop30,a
1000.0,pop30,e
1000.0,pop30,b
1000.0,pop30,c
1000.0,pop3,a
1000.0,pop3,e
1000.0,pop41,c
1000.0,pop23,a
