time,node,sf
1000,pop50,d
1000,pop52,d
1000,pop52,b
1000,pop52,c
1000,pop52,e
1000,pop53,c
1000,pop53,a
1000,pop53,d
1000,pop53,e
1000,pop25,d
1000,pop25,e
1000,pop25,a
1000,pop25,b
1000,pop31,b
1000,pop31,a
1000,pop31,c
1000,pop46,d
1000,pop46,e
1000,pop27,a
1000,pop27,c
1000,pop27,b
1000,pop27,d
1000,pop27,e
1000,pop26,c
1000,pop26,a
1000,pop26,b
1000,pop32,a
1000,pop32,b
1000,pop51,b
1000,pop51,d
1000,pop51,a
1000,pop51,e
1000,pop51,c
1000,pop19,d
1000,pop19,e
1000,pop19,a
1000,pop19,b
1000,pop14,c
1000,pop7,e
1000,pop38,d
1000,pop38,e
1000,pop34,d
1000,pop34,b
1000,pop34,e
1000,pop34,a
1000,pop34,c
1000,pop37,e
1000,pop37,c
1000,pop37,d
1000,pop56,e
1000,pop56,b
1000,pop56,c
1000,pop54,e
1000,pop35,b
1000,pop35,d
1000,pop35,a
1000,pop35,c
1000,pop35,e
1000,pop18,a
1000,pop18,b
1000,pop18,c
1000,pop13,b
