time,node,sf
300,pop16,a
300,pop22,c
300,pop22,a
300,pop22,b
300,pop3,b
300,pop3,c
300,pop3,d
300,pop3,e
300,pop45,e
300,pop45,b
300,pop45,c
300,pop53,c
300,pop49,b
300,pop49,a
300,pop49,c
300,pop0,d
300,pop0,e
300,pop10,b
300,pop10,c
300,pop7,a
300,pop7,c
300,pop38,c
300,pop31,b
300,pop31,a
400,pop15,a
400,pop15,b
400,pop15,c
400,pop15,e
400,pop15,d
400,pop46,c
400,pop46,a
400,pop46,b
400,pop46,d
400,pop21,b
400,pop21,c
400,pop21,a
400,pop21,d
400,pop50,b
400,pop50,a
400,pop50,c
400,pop50,d
400,pop50,e
400,pop36,a
400,pop36,c
400,pop36,b
400,pop36,e
400,pop36,d
400,pop18,b
400,pop18,c
400,pop18,a
400,pop18,d
400,pop18,e
400,pop35,a
400,pop35,b
400,pop35,d
400,pop35,c
400,pop35,e
400,pop39,b
400,pop39,c
400,pop39,d
400,pop39,a
400,pop39,e
400,pop28,c
400,pop28,a
400,pop28,b
400,pop28,d
400,pop30,b
400,pop30,a
400,pop51,b
400,pop51,a
400,pop51,d
400,pop51,c
400,pop51,e
400,pop16,a
400,pop16,d
400,pop16,e
400,pop16,c
400,pop22,c
400,pop22,a
400,pop22,b
400,pop3,d
400,pop3,b
400,pop3,e
400,pop3,c
400,pop6,b
400,pop6,a
400,pop6,c
400,pop45,c
400,pop45,b
400,pop45,a
400,pop53,c
400,pop53,b
400,pop49,e
400,pop49,c
400,pop0,b
400,pop0,a
400,pop0,c
400,pop10,a
400,pop38,b
400,pop31,d
500,pop15,b
500,pop15,c
500,pop15,d
500,pop15,a
500,pop15,e
500,pop46,e
500,pop46,d
500,pop46,a
500,pop46,b
500,pop46,c
500,pop21,c
500,pop21,d
500,pop21,a
500,pop21,e
500,pop21,b
500,pop50,b
500,pop50,a
500,pop50,c
500,pop50,d
500,pop50,e
500,pop36,c
500,pop36,b
500,pop36,a
500,pop36,e
500,pop36,d
500,pop18,e
500,pop18,b
500,pop18,d
500,pop18,a
500,pop35,b
500,pop35,a
500,pop35,e
500,pop35,d
500,pop35,c
500,pop39,b
500,pop39,a
500,pop39,c
500,pop39,e
500,pop39,d
500,pop28,a
500,pop28,d
500,pop30,d
500,pop30,b
500,pop30,e
500,pop30,a
500,pop51,b
500,pop51,d
500,pop51,e
500,pop51,a
500,pop51,c
500,pop16,a
500,pop16,b
500,pop16,c
500,pop16,d
500,pop16,e
500,pop22,b
500,pop22,a
500,pop3,d
500,pop3,e
500,pop3,a
500,pop3,b
500,pop3,c
500,pop6,b
500,pop45,c
500,pop45,a
500,pop45,b
500,pop53,b
500,pop53,a
500,pop53,c
500,pop49,b
500,pop49,a
500,pop49,c
500,pop0,d
500,pop10,a
500,pop10,c
500,pop7,c
500,pop38,b
500,pop38,c
500,pop38,a
500,pop31,a
500,pop31,e
500,pop31,c
500,pop42,b
500,pop42,a
600,pop15,b
600,pop15,c
600,pop15,a
600,pop15,e
600,pop15,d
600,pop46,b
600,pop46,a
600,pop46,c
600,pop46,d
600,pop21,b
600,pop21,a
600,pop21,c
600,pop21,d
600,pop21,e
600,pop50,b
600,pop50,a
600,pop50,c
600,pop50,d
600,pop50,e
600,pop36,c
600,pop36,b
600,pop36,a
600,pop36,e
600,pop36,d
600,pop18,a
600,pop18,b
600,pop18,c
600,pop18,d
600,pop18,e
600,pop35,a
600,pop35,b
600,pop35,c
600,pop35,d
600,pop39,d
600,pop39,b
600,pop39,e
600,pop39,a
600,pop39,c
600,pop28,c
600,pop28,b
600,pop28,d
600,pop28,e
600,pop30,b
600,pop30,a
600,pop30,e
600,pop30,c
600,pop51,d
600,pop51,a
600,pop51,e
600,pop51,c
600,pop51,b
600,pop16,a
600,pop16,e
600,pop16,b
600,pop16,c
600,pop16,d
600,pop22,e
600,pop22,b
600,pop22,c
600,pop22,d
600,pop22,a
600,pop3,a
600,pop3,b
600,pop3,c
600,pop6,b
600,pop6,d
600,pop6,e
600,pop6,a
600,pop45,d
600,pop45,a
600,pop45,c
600,pop45,b
600,pop53,c
600,pop53,d
600,pop53,e
600,pop53,b
600,pop49,b
600,pop49,d
600,pop49,a
600,pop49,e
600,pop49,c
600,pop0,b
600,pop10,a
600,pop10,c
600,pop10,d
600,pop7,a
600,pop7,b
600,pop38,a
600,pop38,b
600,pop31,e
600,pop9,c
600,pop9,b
600,pop9,a
600,pop40,b
600,pop42,c
600,pop42,a
700,pop15,c
700,pop15,a
700,pop15,b
700,pop15,d
700,pop15,e
700,pop46,b
700,pop46,a
700,pop46,c
700,pop21,c
700,pop21,d
700,pop21,e
700,pop21,a
700,pop50,b
700,pop50,a
700,pop50,c
700,pop50,d
700,pop50,e
700,pop36,e
700,pop36,d
700,pop36,a
700,pop36,b
700,pop36,c
700,pop18,b
700,pop18,a
700,pop18,d
700,pop18,c
700,pop35,d
700,pop35,c
700,pop35,e
700,pop35,b
700,pop39,b
700,pop39,c
700,pop39,d
700,pop39,a
700,pop39,e
700,pop28,c
700,pop28,b
700,pop28,d
700,pop30,b
700,pop30,c
700,pop30,a
700,pop30,d
700,pop51,d
700,pop51,b
700,pop51,c
700,pop51,a
700,pop16,c
700,pop16,a
700,pop16,b
700,pop16,d
700,pop22,b
700,pop22,c
700,pop22,a
700,pop3,b
700,pop3,a
700,pop3,c
700,pop3,d
700,pop3,e
700,pop6,a
700,pop6,b
700,pop6,c
700,pop45,e
700,pop45,a
700,pop45,c
700,pop45,b
700,pop53,a
700,pop53,e
700,pop49,a
700,pop10,d
700,pop10,b
700,pop10,c
700,pop10,a
700,pop10,e
700,pop38,a
700,pop38,c
700,pop38,e
700,pop38,b
700,pop31,e
700,pop31,c
700,pop31,a
700,pop9,d
700,pop40,e
700,pop42,b
800,pop15,c
800,pop15,a
800,pop15,b
800,pop15,d
800,pop15,e
800,pop46,b
800,pop46,a
800,pop46,c
800,pop21,e
800,pop21,b
800,pop21,a
800,pop21,c
800,pop50,b
800,pop50,a
800,pop50,c
800,pop50,d
800,pop50,e
800,pop36,e
800,pop36,d
800,pop36,a
800,pop36,b
800,pop36,c
800,pop18,a
800,pop18,c
800,pop18,b
800,pop18,d
800,pop35,c
800,pop35,a
800,pop35,b
800,pop35,d
800,pop39,a
800,pop39,b
800,pop39,c
800,pop39,e
800,pop28,c
800,pop28,a
800,pop28,b
800,pop30,b
800,pop30,a
800,pop30,c
800,pop51,b
800,pop51,d
800,pop51,a
800,pop51,e
800,pop51,c
800,pop16,a
800,pop16,c
800,pop16,b
800,pop22,a
800,pop22,c
800,pop22,b
800,pop3,c
800,pop3,b
800,pop3,d
800,pop3,e
800,pop3,a
800,pop6,b
800,pop6,a
800,pop6,c
800,pop6,d
800,pop6,e
800,pop45,b
800,pop45,a
800,pop45,d
800,pop45,c
800,pop53,c
800,pop49,a
800,pop49,b
800,pop49,c
800,pop0,b
800,pop0,d
800,pop0,e
800,pop10,a
800,pop10,b
800,pop7,b
800,pop7,a
800,pop7,c
800,pop38,c
800,pop38,b
800,pop38,a
800,pop38,e
800,pop31,d
800,pop31,e
800,pop31,c
800,pop31,b
800,pop9,b
800,pop40,c
900,pop15,c
900,pop15,b
900,pop15,a
900,pop15,e
900,pop15,d
900,pop46,a
900,pop46,c
900,pop46,d
900,pop46,b
900,pop46,e
900,pop21,d
900,pop21,e
900,pop21,a
900,pop21,c
900,pop21,b
900,pop50,b
900,pop50,a
900,pop50,c
900,pop50,d
900,pop50,e
900,pop36,a
900,pop36,b
900,pop36,c
900,pop36,d
900,pop36,e
900,pop18,a
900,pop18,d
900,pop18,b
900,pop18,c
900,pop18,e
900,pop35,d
900,pop35,e
900,pop35,a
900,pop35,b
900,pop35,c
900,pop39,a
900,pop39,c
900,pop39,d
900,pop39,b
900,pop28,b
900,pop28,a
900,pop28,c
900,pop28,e
900,pop30,b
900,pop30,d
900,pop30,e
900,pop30,a
900,pop30,c
900,pop51,b
900,pop51,c
900,pop51,d
900,pop51,a
900,pop51,e
900,pop16,b
900,pop16,a
900,pop16,c
900,pop22,a
900,pop22,c
900,pop22,d
900,pop22,e
900,pop22,b
900,pop3,d
900,pop3,e
900,pop3,b
900,pop3,a
900,pop6,a
900,pop6,b
900,pop6,c
900,pop45,d
900,pop45,c
900,pop53,b
900,pop53,d
900,pop53,e
900,pop49,d
900,pop49,e
900,pop49,b
900,pop0,a
900,pop0,c
900,pop10,b
900,pop10,e
900,pop10,a
900,pop10,c
900,pop7,e
900,pop7,b
900,pop38,b
900,pop38,a
900,pop38,e
900,pop38,c
900,pop31,d
900,pop31,c
1000.0,pop15,a
1000.0,pop15,b
1000.0,pop15,c
1000.0,pop15,d
1000.0,pop15,e
1000.0,pop46,b
1000.0,pop46,d
1000.0,pop46,a
1000.0,pop46,e
1000.0,pop46,c
1000.0,pop21,a
1000.0,pop21,b
1000.0,pop21,c
1000.0,pop21,e
1000.0,pop21,d
1000.0,pop50,b
1000.0,pop50,a
1000.0,pop50,c
1000.0,pop50,e
1000.0,pop50,d
1000.0,pop36,a
1000.0,pop36,b
1000.0,pop36,c
1000.0,pop36,d
1000.0,pop36,e
1000.0,pop18,b
1000.0,pop18,a
1000.0,pop35,c
1000.0,pop35,b
1000.0,pop35,a
1000.0,pop35,e
1000.0,pop35,d
1000.0,pop39,a
1000.0,pop39,b
1000.0,pop39,d
1000.0,pop39,c
1000.0,pop39,e
1000.0,pop28,b
1000.0,pop28,a
1000.0,pop28,c
1000.0,pop28,e
1000.0,pop30,a
1000.0,pop30,c
1000.0,pop30,b
1000.0,pop51,e
1000.0,pop51,a
1000.0,pop51,d
1000.0,pop16,a
1000.0,pop16,b
1000.0,pop16,c
1000.0,pop16,e
1000.0,pop16,d
1000.0,pop22,a
1000.0,pop22,c
1000.0,pop22,b
1000.0,pop3,e
1000.0,pop3,d
1000.0,pop3,b
1000.0,pop6,a
1000.0,pop6,c
1000.0,pop6,b
1000.0,pop45,b
1000.0,pop45,a
1000.0,pop45,c
1000.0,pop53,a
1000.0,pop53,c
1000.0,pop53,e
1000.0,pop49,a
1000.0,pop49,b
1000.0,pop49,c
1000.0,pop0,c
1000.0,pop10,b
1000.0,pop10,c
1000.0,pop7,a
1000.0,pop7,c
1000.0,pop31,c
1000.0,pop42,c
1000.0,pop42,d
