time,node,sf
400,pop36,a
400,pop36,b
400,pop36,e
400,pop36,c
400,pop51,b
400,pop51,a
400,pop51,c
400,pop52,b
400,pop52,c
400,pop52,a
400,pop11,c
400,pop11,b
400,pop11,d
400,pop11,e
400,pop11,a
400,pop21,b
400,pop21,d
400,pop21,a
400,pop21,e
400,pop21,c
400,pop14,a
400,pop14,b
400,pop14,c
400,pop28,d
400,pop28,e
400,pop28,b
400,pop56,c
400,pop56,b
400,pop56,d
400,pop29,d
400,pop29,e
400,pop5,b
400,pop5,a
400,pop5,c
400,pop44,a
400,pop44,c
400,pop44,d
400,pop44,b
400,pop44,e
400,pop12,d
400,pop12,e
400,pop24,c
400,pop17,b
400,pop17,c
400,pop34,b
400,pop34,c
400,pop43,a
400,pop43,b
400,pop43,c
400,pop50,d
400,pop50,e
400,pop26,b
400,pop26,a
400,pop26,c
400,pop45,c
400,pop33,b
400,pop33,a
500,pop2,d
500,pop2,c
500,pop2,e
500,pop2,b
500,pop2,a
500,pop4,c
500,pop4,a
500,pop4,d
500,pop4,b
500,pop4,e
500,pop10,a
500,pop10,b
500,pop10,d
500,pop10,c
500,pop10,e
500,pop23,d
500,pop23,e
500,pop23,a
500,pop23,b
500,pop25,d
500,pop25,e
500,pop27,c
500,pop27,d
500,pop27,e
500,pop36,b
500,pop36,d
500,pop36,a
500,pop36,e
500,pop36,c
500,pop51,a
500,pop51,b
500,pop52,d
500,pop52,a
500,pop52,e
500,pop52,c
500,pop11,c
500,pop21,d
500,pop21,e
500,pop21,b
500,pop21,a
500,pop21,c
500,pop28,a
500,pop28,c
500,pop56,a
500,pop56,b
500,pop29,a
500,pop29,b
500,pop44,c
500,pop44,d
500,pop44,e
500,pop44,a
500,pop12,c
500,pop12,b
500,pop24,a
500,pop24,b
500,pop24,c
500,pop24,d
500,pop17,a
500,pop17,b
500,pop17,c
500,pop34,e
500,pop34,b
500,pop34,a
500,pop43,c
500,pop43,a
500,pop43,b
500,pop46,b
500,pop46,d
500,pop46,a
500,pop46,e
500,pop46,c
500,pop50,b
500,pop50,a
500,pop50,c
500,pop26,d
500,pop35,c
500,pop33,b
500,pop33,c
600,pop2,c
600,pop2,a
600,pop2,b
600,pop4,b
600,pop4,d
600,pop4,e
600,pop4,a
600,pop4,c
600,pop10,a
600,pop10,b
600,pop10,c
600,pop23,a
600,pop23,c
600,pop23,b
600,pop25,a
600,pop25,b
600,pop25,c
600,pop27,e
600,pop36,b
600,pop36,d
600,pop36,a
600,pop36,e
600,pop51,b
600,pop51,c
600,pop52,e
600,pop52,b
600,pop52,a
600,pop11,a
600,pop11,c
600,pop11,b
600,pop21,c
600,pop21,b
600,pop21,a
600,pop28,a
600,pop28,c
600,pop28,b
600,pop56,d
600,pop56,e
600,pop29,a
600,pop29,c
600,pop29,b
600,pop5,a
600,pop5,b
600,pop5,d
600,pop44,a
600,pop44,b
600,pop44,d
600,pop44,c
600,pop44,e
600,pop22,a
600,pop22,b
600,pop22,c
600,pop12,d
600,pop12,b
600,pop12,a
600,pop12,e
600,pop12,c
600,pop24,a
600,pop24,b
600,pop24,c
600,pop17,b
600,pop17,a
600,pop17,c
600,pop49,e
600,pop43,c
600,pop46,d
600,pop50,c
600,pop55,a
600,pop26,d
600,pop45,a
600,pop45,b
600,pop45,c
700,pop2,a
700,pop2,c
700,pop2,d
700,pop2,b
700,pop2,e
700,pop4,a
700,pop4,b
700,pop4,c
700,pop10,e
700,pop10,d
700,pop10,a
700,pop10,b
700,pop10,c
700,pop23,c
700,pop23,a
700,pop23,d
700,pop23,b
700,pop23,e
700,pop25,b
700,pop25,a
700,pop25,c
700,pop27,a
700,pop27,c
700,pop27,d
700,pop27,e
700,pop36,b
700,pop36,c
700,pop36,d
700,pop36,e
700,pop36,a
700,pop51,e
700,pop52,e
700,pop52,b
700,pop52,a
700,pop11,e
700,pop21,b
700,pop21,a
700,pop21,c
700,pop28,d
700,pop28,e
700,pop56,a
700,pop56,b
700,pop56,c
700,pop29,a
700,pop29,b
700,pop29,c
700,pop3,b
700,pop3,a
700,pop3,c
700,pop5,a
700,pop5,b
700,pop5,c
700,pop44,b
700,pop44,a
700,pop44,c
700,pop44,d
700,pop12,b
700,pop12,d
700,pop12,a
700,pop12,e
700,pop12,c
700,pop24,a
700,pop24,c
700,pop17,d
700,pop17,e
700,pop17,a
700,pop17,b
700,pop49,a
700,pop49,b
700,pop43,d
700,pop43,e
700,pop50,b
700,pop50,d
700,pop50,e
700,pop50,c
700,pop50,a
700,pop26,d
700,pop45,b
700,pop45,d
700,pop45,a
700,pop45,e
700,pop45,c
700,pop35,e
700,pop33,a
700,pop33,b
800,pop2,a
800,pop2,b
800,pop2,c
800,pop4,a
800,pop4,c
800,pop4,d
800,pop4,e
800,pop4,b
800,pop10,b
800,pop10,d
800,pop10,a
800,pop10,e
800,pop10,c
800,pop23,a
800,pop23,e
800,pop23,b
800,pop23,c
800,pop27,b
800,pop27,a
800,pop27,c
800,pop36,a
800,pop36,b
800,pop36,c
800,pop51,b
800,pop51,d
800,pop51,a
800,pop51,e
800,pop51,c
800,pop52,a
800,pop52,c
800,pop52,b
800,pop11,c
800,pop21,a
800,pop21,c
800,pop21,b
800,pop28,c
800,pop28,a
800,pop28,b
800,pop56,b
800,pop56,c
800,pop29,d
800,pop29,b
800,pop29,e
800,pop29,c
800,pop53,a
800,pop53,c
800,pop5,b
800,pop5,d
800,pop5,a
800,pop5,e
800,pop5,c
800,pop44,c
800,pop44,d
800,pop44,e
800,pop12,b
800,pop12,a
800,pop34,c
800,pop49,a
800,pop49,b
800,pop43,c
800,pop43,a
800,pop43,b
800,pop46,b
800,pop46,a
800,pop46,d
800,pop46,c
800,pop46,e
800,pop50,d
800,pop50,c
800,pop50,e
800,pop48,a
800,pop48,c
800,pop45,d
800,pop45,e
900,pop2,b
900,pop2,c
900,pop2,d
900,pop2,e
900,pop2,a
900,pop4,d
900,pop4,e
900,pop4,b
900,pop4,c
900,pop10,a
900,pop10,b
900,pop10,c
900,pop23,a
900,pop23,d
900,pop23,b
900,pop23,e
900,pop23,c
900,pop25,c
900,pop25,b
900,pop25,a
900,pop27,b
900,pop27,a
900,pop27,c
900,pop36,a
900,pop36,c
900,pop36,d
900,pop51,b
900,pop51,c
900,pop52,b
900,pop52,c
900,pop52,a
900,pop11,e
900,pop11,b
900,pop11,d
900,pop11,a
900,pop21,a
900,pop21,c
900,pop14,a
900,pop14,b
900,pop28,d
900,pop28,b
900,pop28,e
900,pop28,a
900,pop56,a
900,pop56,b
900,pop56,c
900,pop29,d
900,pop29,a
900,pop29,e
900,pop29,b
900,pop5,a
900,pop5,b
900,pop44,b
900,pop44,a
900,pop44,c
900,pop24,b
900,pop24,a
900,pop24,c
900,pop17,a
900,pop34,b
900,pop34,a
900,pop34,d
900,pop34,e
900,pop34,c
900,pop43,d
900,pop46,a
900,pop50,c
900,pop50,a
900,pop55,d
900,pop55,e
1000,pop2,d
1000,pop2,a
1000,pop2,c
1000,pop2,e
1000,pop4,b
1000,pop4,a
1000,pop4,d
1000,pop4,c
1000,pop4,e
1000,pop10,b
1000,pop10,c
1000,pop10,d
1000,pop10,e
1000,pop10,a
1000,pop23,b
1000,pop23,a
1000,pop23,c
1000,pop23,d
1000,pop25,c
1000,pop25,d
1000,pop25,e
1000,pop27,a
1000,pop27,c
1000,pop27,b
1000,pop36,a
1000,pop36,d
1000,pop36,e
1000,pop36,b
1000,pop36,c
1000,pop51,a
1000,pop51,b
1000,pop52,a
1000,pop52,b
1000,pop52,c
1000,pop52,d
1000,pop11,b
1000,pop11,a
1000,pop21,d
1000,pop21,e
1000,pop21,a
1000,pop21,b
1000,pop21,c
1000,pop28,a
1000,pop28,b
1000,pop28,c
1000,pop56,d
1000,pop56,a
1000,pop56,e
1000,pop56,c
1000,pop29,a
1000,pop29,b
1000,pop29,c
1000,pop29,d
1000,pop29,e
1000,pop3,d
1000,pop3,a
1000,pop3,e
1000,pop3,b
1000,pop3,c
1000,pop5,e
1000,pop5,b
1000,pop44,b
1000,pop44,a
1000,pop44,c
1000,pop12,d
1000,pop12,b
1000,pop12,e
1000,pop12,a
1000,pop12,c
1000,pop24,c
1000,pop24,e
1000,pop24,d
1000,pop17,b
1000,pop17,c
1000,pop17,a
1000,pop34,b
1000,pop34,a
1000,pop34,c
1000,pop49,d
1000,pop49,e
1000,pop43,e
1000,pop43,d
1000,pop43,a
1000,pop43,b
1000,pop43,c
1000,pop46,d
1000,pop46,e
1000,pop50,b
1000,pop50,a
1000,pop50,c
1000,pop50,d
