,flow,node,dec_count,dec_time_avg,dec_time_std
3045,573,pop50,1,0.00020265579223632812,0.0
3046,573,pop51,1,0.00021028518676757812,0.0
3047,573,pop19,1,0.00020766258239746094,0.0
3048,573,pop18,4,0.0002442598342895508,4.388861244528079e-05
3049,574,pop23,2,0.00018715858459472656,4.267692565917969e-05
3050,574,pop24,1,0.00023031234741210938,0.0
3051,574,pop14,1,0.00020766258239746094,0.0
3052,574,pop50,1,0.00020575523376464844,0.0
3053,574,pop51,4,0.00020992755889892578,5.327201598049243e-06
3054,574,pop53,2,0.0002808570861816406,8.082389831542969e-05
3055,574,pop52,2,0.0002071857452392578,7.152557373046875e-06
3056,574,pop37,3,0.00031439463297526043,7.708711720890675e-05
3057,575,pop26,2,0.00018846988677978516,4.017353057861328e-05
3058,575,pop50,1,0.00020647048950195312,0.0
3059,575,pop51,3,0.0002504984537760417,4.631679354257134e-05
3060,575,pop53,1,0.000202178955078125,0.0
3061,576,pop23,2,0.00019884109497070312,2.956390380859375e-05
3062,576,pop24,1,0.00021457672119140625,0.0
3063,576,pop14,1,0.00021004676818847656,0.0
3064,576,pop50,1,0.00020551681518554688,0.0
3065,576,pop51,1,0.00021648406982421875,0.0
3066,576,pop53,2,0.00021767616271972656,1.3828277587890625e-05
3067,576,pop41,3,0.0002731482187906901,5.809275784488507e-05
3068,577,pop23,2,0.0001684427261352539,5.4955482482910156e-05
3069,577,pop24,1,0.00021314620971679688,0.0
3070,577,pop14,1,0.0002079010009765625,0.0
3071,577,pop50,4,0.0002320408821105957,4.9252735758894134e-05
3072,577,pop55,1,0.0002048015594482422,0.0
3073,577,pop52,1,0.00019884109497070312,0.0
3074,578,pop47,2,0.00020205974578857422,3.3736228942871094e-05
3075,578,pop51,4,0.00020897388458251953,8.646577742475791e-06
3076,578,pop9,2,0.0002796649932861328,7.867813110351562e-05
3077,578,pop53,3,0.00026806195576985675,7.365354956175421e-05
3078,579,pop26,2,0.00018906593322753906,3.743171691894531e-05
3079,579,pop50,3,0.00020893414815266928,5.224698357230377e-06
3080,579,pop55,3,0.00021004676818847656,2.807541168952893e-06
3081,579,pop52,3,0.00020853678385416666,5.381902997759823e-06
3082,579,pop3,3,0.0002300739288330078,4.070795060234363e-05
3083,579,pop53,1,0.0003337860107421875,0.0
3084,579,pop1,1,0.00020766258239746094,0.0
3085,579,pop0,1,0.00038433074951171875,0.0
3086,579,pop14,2,0.0002046823501586914,2.2649765014648438e-06
3087,579,pop27,4,0.0002887845039367676,8.239464191381743e-05
3088,580,pop42,3,0.00019343694051106772,3.135685245225581e-05
3089,580,pop53,2,0.00021064281463623047,2.5033950805664062e-06
3090,580,pop51,1,0.00021409988403320312,0.0
3091,580,pop10,1,0.00021457672119140625,0.0
3092,580,pop11,2,0.00033223628997802734,7.95125961303711e-05
3093,581,pop26,2,0.00019240379333496094,3.170967102050781e-05
3094,581,pop50,4,0.00025135278701782227,6.595072811662873e-05
3095,581,pop51,1,0.0002067089080810547,0.0
3096,581,pop10,1,0.0002009868621826172,0.0
3097,581,pop11,1,0.0001983642578125,0.0
3098,582,pop42,4,0.00020354986190795898,6.883908130481665e-05
3099,582,pop53,1,0.00020265579223632812,0.0
3100,582,pop3,1,0.0002117156982421875,0.0
3101,583,pop26,2,0.00019788742065429688,2.6702880859375e-05
3102,583,pop50,5,0.00020856857299804686,3.393258452350081e-06
3103,583,pop55,5,0.0002457618713378906,6.662072126772092e-05
3104,583,pop52,6,0.00020988782246907553,2.899398223075024e-06
3105,583,pop3,2,0.00028836727142333984,8.499622344970703e-05
3106,583,pop14,3,0.00026702880859375,7.77851347648259e-05
3107,583,pop56,1,0.0003800392150878906,0.0
3108,583,pop24,2,0.0002579689025878906,2.2649765014648438e-05
3109,583,pop23,1,0.00032639503479003906,0.0
3110,583,pop48,3,0.00020901362101236978,4.9947917818929885e-06
3111,583,pop49,2,0.0002579689025878906,4.363059997558594e-05
3112,584,pop23,2,0.0002002716064453125,3.170967102050781e-05
3113,584,pop24,1,0.0002040863037109375,0.0
3114,584,pop14,1,0.00020837783813476562,0.0
3115,584,pop50,1,0.00021147727966308594,0.0
3116,584,pop51,2,0.00021159648895263672,3.5762786865234375e-07
3117,584,pop10,1,0.00020742416381835938,0.0
3118,584,pop11,3,0.00027179718017578125,6.684258087530795e-05
3119,585,pop42,2,0.00020003318786621094,2.5510787963867188e-05
3120,585,pop53,2,0.00022137165069580078,6.794929504394531e-06
3121,585,pop51,3,0.00026996930440266925,8.309593433702701e-05
3122,585,pop50,3,0.00021060307820638022,2.044785869958974e-06
3123,585,pop17,3,0.000213623046875,3.698691138655375e-06
3124,585,pop25,2,0.0002949237823486328,9.202957153320312e-05
3125,586,pop47,2,0.00026214122772216797,3.1828880310058594e-05
3126,586,pop51,1,0.00021004676818847656,0.0
3127,586,pop52,1,0.00021576881408691406,0.0
3128,586,pop48,4,0.0002282261848449707,3.088159154526872e-05
3129,586,pop49,1,0.00020003318786621094,0.0
3130,586,pop2,1,0.0001976490020751953,0.0
3131,587,pop23,2,0.00018966197967529297,4.208087921142578e-05
3132,587,pop24,1,0.0002079010009765625,0.0
3133,587,pop14,1,0.0002276897430419922,0.0
3134,587,pop50,3,0.00025455156962076825,6.614252588047223e-05
3135,587,pop55,1,0.0002040863037109375,0.0
3136,587,pop52,1,0.00020313262939453125,0.0
3137,587,pop3,1,0.00019788742065429688,0.0
3138,588,pop47,2,0.00020968914031982422,3.349781036376953e-05
3139,588,pop51,1,0.0002040863037109375,0.0
